date,time_series_name,historical_value
26/11/2022,time_series_9,143.7506484
27/11/2022,time_series_9,149.3886572
28/11/2022,time_series_9,153.4950404
29/11/2022,time_series_9,156.3049367
30/11/2022,time_series_9,158.4872311
01/12/2022,time_series_9,160.7471705
02/12/2022,time_series_9,163.4205095
03/12/2022,time_series_9,166.253009
04/12/2022,time_series_9,168.4726546
05/12/2022,time_series_9,169.1244598
06/12/2022,time_series_9,167.5134509
07/12/2022,time_series_9,163.5488464
08/12/2022,time_series_9,157.8266917
09/12/2022,time_series_9,151.4091338
10/12/2022,time_series_9,145.3998503
11/12/2022,time_series_9,140.5106858
12/12/2022,time_series_9,136.8192256
13/12/2022,time_series_9,133.8281375
14/12/2022,time_series_9,130.7958523
15/12/2022,time_series_9,127.1805409
16/12/2022,time_series_9,122.9853702
17/12/2022,time_series_9,118.8384372
18/12/2022,time_series_9,115.7648361
19/12/2022,time_series_9,114.7532079
20/12/2022,time_series_9,116.3169358
21/12/2022,time_series_9,120.2546736
22/12/2022,time_series_9,125.7234259
23/12/2022,time_series_9,131.5922967
24/12/2022,time_series_9,136.9140314
25/12/2022,time_series_9,141.2961343
26/12/2022,time_series_9,145
27/12/2022,time_series_9,148.7238037
28/12/2022,time_series_9,153.1735213
29/12/2022,time_series_9,158.6267403
30/12/2022,time_series_9,164.6985196
31/12/2022,time_series_9,170.4247723
01/01/2023,time_series_9,174.6299477
